NAME	TITLE	SCORE	
SEMA3B		1.5647018	
NTF4		1.5631232	
STT3B		1.5588056	
C8orf42		1.5580091	
PAK4		1.5555425	
MLLT1		1.5531037	
XKR4		1.5510416	
C1R		1.5494479	
PANK3		1.5482522	
SPAST		1.5478704	
FADS1		1.5477564	
PLK3		1.5462916	
EVL		1.5453918	
ARL4C		1.5437775	
S1PR2		1.5423777	
PBX3		1.541737	
CADM1		1.5396732	
TMEM143		1.537117	
FGFBP1		1.5356338	
C18orf1		1.5342699	
ARHGDIG		1.5326421	
BRD1		1.5321006	
SLC6A6		1.5306418	
GRID1		1.5305473	
FAF2		1.5278809	
TSTD2		1.5277399	
MPP3		1.5275724	
SEMA4C		1.5264454	
DGKA		1.5260334	
PRR7		1.5252776	
TUBGCP6		1.5249864	
A4GALT		1.5234247	
INF2		1.5219789	
MED12L		1.5206177	
CCNJ		1.5200427	
COL24A1		1.519042	
SH3GL1		1.5190191	
PITPNM2		1.5180247	
C14orf102		1.5179921	
SP4		1.5170819	
ADC		1.5163741	
CCDC92		1.5163155	
SAMD11		1.5145657	
POMT1		1.5128319	
RIN3		1.5103128	
PGAM2		1.5101166	
CNOT3		1.509906	
NLGN3		1.5090725	
PCDHA10		1.508981	
BTBD12		1.5065669	
PIP5K1B		1.5051699	
C14orf43		1.5049224	
PVR		1.504296	
C2orf16		1.50344	
SEPT7		1.5021179	
RANBP2		1.50163	
ASPG		1.4993248	
STC2		1.4964159	
CADM2		1.4959437	
NUFIP1		1.4957983	
TRPV4		1.4945058	
SPATA2		1.4934342	
ENO2		1.4927356	
PRR24		1.4914949	
HIVEP2		1.490315	
SERINC1		1.4898932	
DST		1.4891182	
PDPR		1.4887128	
NCOR1		1.4878021	
PRDM1		1.4873439	
SLC2A14		1.4867882	
FAM172A		1.485851	
COLQ		1.4855417	
CCDC88C		1.4852927	
BMPR1B		1.4810243	
ENTPD1		1.4802432	
OPRK1		1.4796666	
TMEM215		1.4792999	
WBP4		1.4782273	
ITPRIP		1.4778574	
EHD1		1.4731656	
MYH14		1.4730905	
WASL		1.4713839	
KCNIP2		1.4707972	
C12orf23		1.4697425	
ZNF254		1.4690254	
MAP2		1.4646721	
SLC9A5		1.4645803	
ABCC1		1.4619223	
EGFLAM		1.461153	
FNIP1		1.4611148	
NR5A2		1.4598706	
ZNF471		1.4594113	
PCSK2		1.4589111	
ZMYND17		1.4587709	
TPPP		1.4585009	
ONECUT2		1.4581527	
PCSK9		1.457879	
SECISBP2		1.4572508	
BMP7		1.455832	
BAHD1		1.4555898	
C1orf190		1.4529614	
TMOD2		1.4526399	
FLJ45340		1.4523652	
KIAA1908		1.4515344	
UPK3B		1.4514502	
ARHGAP39		1.4511971	
HIVEP3		1.4510295	
VPS36		1.4492332	
ZNF496		1.448332	
ST6GALNAC5		1.4479125	
DOCK3		1.4478923	
KRT6A		1.4461201	
GCNT1		1.4452422	
KLHL18		1.444006	
NKX2-5		1.4433852	
ZNF12		1.4423251	
ZNF404		1.4419396	
FZD8		1.4417717	
KCTD20		1.441747	
HS6ST1		1.4416174	
SLCO1A2		1.4413906	
C7orf41		1.4408305	
LASP1		1.4400364	
PRKAR2B		1.4391521	
FURIN		1.4346766	
GLB1L		1.4339371	
MEF2A		1.4333802	
CHN1		1.4318293	
CHD3		1.4310889	
C8orf34		1.4307575	
IGF1R		1.4301679	
ZNF180		1.4295416	
GYS1		1.428896	
PDPK1		1.4281528	
CACNB1		1.4272654	
ZFP36L1		1.4262646	
FNDC3B		1.4241108	
IL3RA		1.4237783	
SON		1.4225711	
CNNM1		1.4219098	
NINL		1.4204257	
CST5		1.4189806	
PRDM5		1.4187276	
SRCIN1		1.417676	
ADCYAP1R1		1.4168072	
HIF1A		1.415873	
KCNN4		1.4145464	
PCDHA5		1.4142549	
MEF2C		1.4136217	
ICAM5		1.4134771	
PARM1		1.4128602	
PCDHGA11		1.4126415	
C17orf76		1.4122299	
BCL7A		1.4120283	
POM121		1.4112103	
KIF3A		1.410376	
ZNF175		1.4090985	
STK10		1.4085855	
C3orf57		1.4085376	
PLXNB3		1.4084524	
MTMR15		1.4084312	
TTC7A		1.4081175	
SPINLW1		1.4080622	
ZC3H7B		1.4076567	
KIAA1328		1.4069483	
NAT8L		1.4059833	
STK3		1.4048812	
CAP2		1.4045252	
TRRAP		1.4045248	
FERMT1		1.4031545	
MAP3K5		1.4027022	
GTF2F2		1.4022613	
ZFAND3		1.4011742	
INHBB		1.4005167	
S100A3		1.3994464	
LMO7		1.3983357	
KDELR1		1.398073	
SP6		1.3974048	
CROCC		1.3966275	
POLR3D		1.3961459	
CYP8B1		1.3947395	
HS3ST6		1.3946137	
PLEKHA8		1.3930492	
KDELC2		1.3924031	
POMT2		1.391734	
SLC46A2		1.3909779	
WIPI1		1.390379	
RRM2B		1.3902671	
KCNT2		1.3894223	
RERE		1.3879961	
SLC39A10		1.3878825	
KCNK12		1.3862561	
ZNF334		1.3854642	
SIGLEC15		1.3851947	
RGL3		1.381619	
NF1		1.3813725	
MMP24		1.3805391	
RNF145		1.380493	
ITPR1		1.3796034	
DPYSL5		1.3789126	
C9orf169		1.3777596	
TTLL11		1.3765428	
ZRANB1		1.3758363	
FBXO41		1.3755386	
C1orf113		1.375385	
SCAF1		1.3744909	
PFKFB4		1.3741239	
C2orf86		1.3734703	
DOCK9		1.3726274	
PARP11		1.3721931	
ADAMTS13		1.3701698	
GNG7		1.3689412	
FEZ2		1.3655992	
FBXL19		1.3641397	
ZNF828		1.3632634	
CREB1		1.3625833	
HECTD2		1.3621336	
SLC30A4		1.3598142	
AXIN2		1.3589702	
AIF1L		1.3588434	
USP20		1.3581522	
CASKIN1		1.3579853	
LNPEP		1.3568348	
SLC39A4		1.3534733	
EIF5A2		1.352371	
SV2A		1.3520703	
MUM1		1.3518938	
CHD4		1.3502487	
P2RY2		1.349974	
RARA		1.3485084	
ZNF711		1.3478584	
KCNAB3		1.3477988	
ADD1		1.3472277	
BIRC2		1.3459386	
OBP2B		1.3443763	
DISC1		1.3435433	
SOX9		1.3432617	
CYP46A1		1.3424162	
EFNA5		1.3422396	
FGFR1		1.3414061	
SKAP2		1.3387257	
DENND5A		1.338153	
TECPR1		1.3374329	
EML6		1.3369524	
JAG2		1.3363869	
ANKH		1.334965	
IL10		1.334656	
FAM83H		1.3339049	
KLK6		1.333885	
SYT15		1.3337069	
SLC26A2		1.3336976	
APBA1		1.3324043	
ASPRV1		1.3318962	
ZDHHC20		1.3309821	
TBCEL		1.3302764	
SPTB		1.3290787	
TP53I11		1.3282392	
ITPRIPL2		1.3255628	
MRO		1.3242065	
CPSF1		1.3240986	
FAM46B		1.3239771	
DPY19L2		1.3231689	
SOST		1.3227088	
ICMT		1.3226768	
MTMR6		1.3216697	
BTBD1		1.3205347	
KLF5		1.3202373	
PTGER4		1.3193177	
TSPAN13		1.3186913	
TGFB1		1.318689	
VASN		1.3183993	
CTNND1		1.3151703	
SLC13A4		1.315132	
NHEDC2		1.3146702	
SYNJ1		1.3139665	
PREX2		1.3126246	
CSNK1E		1.3122851	
FBXW8		1.3104502	
MTMR2		1.310269	
JAG1		1.3094996	
CST2		1.3093257	
TP53BP1		1.3074305	
IL17D		1.3070515	
ARL4A		1.3056543	
CDC42BPG		1.3051201	
TNRC6A		1.3044503	
SCD		1.3021821	
TBC1D19		1.3020251	
KLHDC10		1.3013018	
CDO1		1.2960526	
FXYD7		1.2953657	
OTUD3		1.2941172	
FAM168A		1.2940224	
PRKACB		1.293751	
CNIH2		1.2932668	
CRTC1		1.2882018	
ZNF880		1.2875762	
MGRN1		1.283991	
DGKQ		1.2833546	
CCDC9		1.2827219	
POM121C		1.2818508	
RHOU		1.2816527	
EML1		1.2811888	
MDFIC		1.2809085	
TEX261		1.2806852	
EVPL		1.2799733	
EYA4		1.2790751	
IVNS1ABP		1.2788036	
BET1L		1.2756668	
ZNF628		1.2748975	
ALDH1L2		1.274443	
SUCLA2		1.2742587	
NDEL1		1.2741171	
KIAA1539		1.2731891	
NBPF10		1.2720578	
ZNF605		1.2708834	
BAIAP2		1.2698807	
CYP4F12		1.2695537	
CYP39A1		1.2684035	
SMYD3		1.2671573	
NRBP1		1.2644695	
MGAT1		1.264211	
CEP250		1.2641324	
PON1		1.2638365	
MOBKL2A		1.2635331	
DDX1		1.2634016	
TXNDC15		1.263327	
HERC1		1.2628702	
ZNF667		1.2617757	
ZSCAN29		1.2615436	
PPAP2B		1.2603922	
GDF1		1.2583351	
ANGPT2		1.2580138	
PCGF3		1.2577796	
HK2		1.257198	
MED13		1.256326	
CRAT		1.2561529	
CAMK2G		1.2558272	
C6orf145		1.2540948	
LGALS7		1.2531544	
KIAA0247		1.2520146	
SHOC2		1.2512866	
TIMP4		1.2511876	
CRK		1.2496257	
USH1G		1.249432	
CLDN16		1.249248	
TBKBP1		1.248839	
NCRNA00081		1.2482816	
GATA3		1.2469503	
CAPN12		1.2460748	
C3orf72		1.2445883	
ZC3H4		1.2442955	
VASP		1.243861	
PTPN14		1.2437645	
ZNF45		1.2418848	
ZFP112		1.2414619	
TRIM35		1.2402982	
HES2		1.2385634	
PLXDC2		1.2374575	
GFOD2		1.23723	
TMEM8A		1.2354113	
JMJD7-PLA2G4B		1.2341038	
TOP1		1.233505	
C12orf34		1.2329983	
PCDHGB2		1.2277597	
GABPA		1.227411	
MTR		1.2248158	
ST3GAL3		1.2244204	
GJB3		1.2234075	
MGAT4A		1.2227292	
ENTPD2		1.2205831	
ARL4D		1.2196822	
SLC25A32		1.218491	
SPATS2		1.2184457	
RAD54L2		1.2159517	
ZNF346		1.2151644	
QSOX2		1.2144345	
TPM2		1.2140194	
SEC14L5		1.2133301	
ZNF780A		1.2125447	
ACVR1C		1.2111365	
FAM160B1		1.2106673	
USPL1		1.2096167	
SLC17A5		1.2050925	
TRIOBP		1.2050232	
SLC25A25		1.2035333	
VPS39		1.2035192	
EMX2		1.2034272	
SLC38A7		1.2031509	
MITF		1.2014121	
ANKRD52		1.20125	
ACTR1A		1.2009449	
SURF6		1.1999574	
TLE4		1.1999267	
CYP2S1		1.1995515	
RELL1		1.1983178	
SCAMP5		1.1979921	
ANKLE2		1.1978779	
SP5		1.1973397	
DIP2B		1.1961272	
ZNHIT6		1.1955034	
C7orf60		1.1953864	
YTHDF3		1.1945475	
CLEC16A		1.1943535	
FAM150B		1.1930715	
FAM109B		1.1926897	
CORO1C		1.1909375	
JPH3		1.1891015	
NFYA		1.188901	
SIGLEC11		1.1885674	
KIAA1217		1.1885605	
CYP24A1		1.1884325	
RNF180		1.1868278	
RALGAPB		1.186775	
TMEM98		1.1866349	
TET2		1.1858568	
SMARCA4		1.1846343	
DISP1		1.1843369	
CHGB		1.1830745	
NTN3		1.182827	
MPHOSPH8		1.1821134	
MTMR9L		1.1811445	
PCDHB10		1.1811044	
SUSD2		1.177728	
MAGI1		1.1777186	
CHD7		1.1775808	
CRHR1		1.176662	
PTCH2		1.1755825	
LMTK3		1.1748612	
C6orf186		1.1747423	
LSM14B		1.1736965	
NOSTRIN		1.1732403	
PAQR8		1.1727839	
RBM5		1.1727204	
TPSB2		1.17272	
C9orf3		1.1726053	
ARID4B		1.1721139	
TICAM2		1.1717836	
ZC3H11A		1.1713964	
TMEM170B		1.1712091	
USP54		1.1706905	
AP3D1		1.1692681	
KCTD7		1.1686288	
RASGRF1		1.1675408	
ZNF805		1.166628	
MYO9B		1.1663061	
MMP1		1.1656868	
VEZT		1.1648751	
DHFRL1		1.1647007	
SGK1		1.1643853	
GRB10		1.1642896	
ACTR2		1.162625	
TARSL2		1.162111	
NTF3		1.1611514	
ADNP2		1.1610128	
SLC23A1		1.1590027	
NBPF15		1.1581868	
MNT		1.1579379	
CC2D2A		1.1572864	
GNG12		1.1567109	
CSGALNACT1		1.1566947	
PDYN		1.1556455	
SESN3		1.1552343	
LRCH4		1.1542381	
FUT1		1.1532848	
ADCY5		1.1522287	
BCAM		1.151633	
P2RY14		1.151597	
XKR6		1.149062	
CSRNP2		1.1480008	
NEK9		1.144065	
MAP3K9		1.14383	
ERC2		1.1431992	
PGM5		1.1419805	
PGA4		1.1411078	
GSK3B		1.1408757	
HSPA12A		1.1405871	
WSB1		1.1397703	
MALAT1		1.1395633	
ZNF500		1.1395314	
RAPGEF6		1.1382506	
FASN		1.1380191	
COBLL1		1.1366763	
IGFALS		1.1344581	
FAM171A1		1.1335499	
TTC15		1.1332401	
ZFP41		1.1330788	
ANKRD29		1.1327183	
RASGEF1C		1.1322305	
APOA1		1.1309035	
BEST1		1.130824	
GIT2		1.1305846	
CAST		1.1293811	
FAM115A		1.1289253	
ZNF510		1.1279254	
NAT15		1.1274563	
TOMM20		1.1272261	
ERN1		1.1263337	
KIAA0649		1.1252549	
PIGQ		1.1244333	
GTF2I		1.1239685	
MAPK6		1.1232635	
ARAP1		1.1227554	
OBSL1		1.1227274	
MED22		1.1207428	
PLEKHB1		1.1195927	
IRX6		1.1195035	
SCUBE3		1.1190648	
PTPN11		1.1181505	
IGF2R		1.1174196	
PLCH2		1.1173939	
YWHAG		1.1171055	
KCNMB1		1.1160755	
LPCAT2		1.1159372	
RRP1B		1.1152799	
ZNF662		1.1145493	
POLN		1.1133412	
MDN1		1.112489	
ALMS1		1.1110003	
FAM57A		1.1109943	
FLI1		1.1108286	
KCNK1		1.1107999	
ZBTB8B		1.1089636	
STXBP5		1.1087147	
PLCB1		1.1066101	
UBASH3B		1.1064441	
OVOL1		1.1058983	
MFAP3L		1.1055532	
KIAA1467		1.1054367	
MARCO		1.1054252	
DLX6		1.1042022	
SLC25A30		1.1025233	
SFRS15		1.1009048	
ROCK1		1.0984974	
INHA		1.0983535	
C1orf9		1.0981861	
PRNP		1.0964652	
ZSCAN18		1.0959252	
DGCR2		1.0950651	
FANK1		1.0939412	
TCEAL5		1.0928544	
KIF1A		1.0925318	
EIF3A		1.0921696	
ZNF432		1.0919994	
ZNF707		1.0919738	
SMARCC1		1.0917616	
WWC1		1.0914544	
SCN1B		1.0902351	
PCDHA1		1.0881016	
TRIM62		1.0877402	
PHF14		1.086701	
IL20RA		1.0864718	
SRMS		1.0856493	
AMIGO3		1.0856438	
SLC7A5		1.0855764	
CLCNKB		1.0853239	
BRSK1		1.0846635	
PCNT		1.0843406	
DSTYK		1.0837408	
TUBB1		1.0825913	
ZNF224		1.0815116	
UBE4B		1.0810957	
ANKRD56		1.0787063	
TOM1		1.0785674	
GRAP		1.0775791	
LAPTM4A		1.0771892	
FAM110B		1.0759338	
C19orf77		1.0753922	
MAP3K3		1.0749224	
DAP		1.0748345	
TMEM65		1.073558	
RBM15B		1.0729849	
SCAP		1.0719383	
KIAA1949		1.0692979	
TRIM7		1.0687587	
HSPB2		1.068641	
AKIRIN1		1.0677364	
MYO1C		1.0673304	
CTNND2		1.0671564	
MYOD1		1.0670978	
ANKRD11		1.0668826	
SERPINI2		1.0668666	
C20orf199		1.0664649	
KIAA1919		1.0662516	
RRAD		1.0654473	
CLIC5		1.0651566	
CDK5RAP2		1.0642734	
GJA4		1.0631293	
KCNRG		1.0629491	
C1S		1.0623574	
TF		1.0623066	
ITGA3		1.0621321	
SUSD1		1.0620751	
TWSG1		1.0615381	
ZNF407		1.0599152	
DYRK1B		1.059317	
TNKS1BP1		1.0589887	
NBPF14		1.0586911	
DIS3L2		1.0563298	
IFT122		1.0559641	
POPDC2		1.0552515	
KBTBD2		1.0548095	
FBXO42		1.0547546	
TRIM41		1.0541798	
NBEAL2		1.0539333	
C1orf114		1.0539088	
CCNT1		1.0532873	
ZNF319		1.0529991	
KLHL13		1.0528663	
C9orf86		1.0525243	
NHSL1		1.0523584	
ZNF583		1.0522234	
SEZ6L2		1.0516835	
KIAA0564		1.0514803	
WDR81		1.0510044	
PSAT1		1.0505404	
FAM13B		1.0490036	
SGSM2		1.048999	
PPFIA1		1.0475384	
KIAA1143		1.0471938	
ZNF491		1.0471646	
SPPL3		1.0471284	
FOXO3B		1.047108	
FOXJ2		1.0451787	
LRRC37A4		1.0451075	
ITGB3		1.0447351	
CARKD		1.0440296	
CNOT6		1.0436381	
CSNK2A2		1.0435339	
ADAM11		1.0419624	
LIMK1		1.03991	
GOLGA8A		1.0395418	
DNAL1		1.0394566	
PTPN12		1.0385222	
SCARB2		1.0383269	
GSTM3		1.0380737	
AGRN		1.0376192	
ZDHHC15		1.0366336	
PUM2		1.0363487	
HELZ		1.0358858	
IRF2BP1		1.0357575	
KIF1C		1.035417	
SPRN		1.0347012	
SFXN5		1.0339409	
H2AFY2		1.0335875	
NUMBL		1.0329978	
AMPD2		1.0327641	
RECQL		1.0305873	
CEP63		1.0298473	
C13orf1		1.0295242	
KLHL17		1.0293742	
KISS1R		1.0292847	
NRIP1		1.0290394	
TEF		1.0278854	
MACC1		1.0266178	
EFNA3		1.0251352	
ACTG1		1.0249087	
SPATS2L		1.0237051	
ARHGAP20		1.0235956	
RBM26		1.0231161	
DNAJA4		1.0213127	
GFPT1		1.0207307	
GPRIN1		1.0205125	
SUPT5H		1.0192393	
LLGL1		1.0190375	
PLA2G4F		1.0185858	
FAS		1.0184681	
PPFIA4		1.0184555	
CALCOCO1		1.0139194	
ZNF608		1.0125451	
ABHD13		1.012008	
KLK1		1.0099196	
EP400		1.0080245	
NIN		1.0074893	
PTPRM		1.0058515	
PLEKHG1		1.0056773	
ZNF230		1.0048081	
PHACTR2		1.0038735	
ZFYVE28		1.0031538	
DENND5B		1.0021682	
CBFA2T3		1.0020437	
MMP7		1.0014235	
SSPN		1.0006542	
RPAP1		1.0003798	
GPR3		0.99892044	
MTF2		0.99709445	
DMBX1		0.99652284	
B3GALT6		0.99613214	
IKZF2		0.995931	
ARHGEF9		0.99590796	
NCRNA00085		0.99587303	
OGDHL		0.99585617	
C1orf175		0.9956501	
TBC1D9B		0.99557436	
CDC14B		0.9937857	
HMBOX1		0.9934106	
TCEAL4		0.9902565	
NIPSNAP3B		0.9901916	
MAN2A1		0.9895828	
MAP6		0.98928314	
CRAMP1L		0.9883376	
C10orf118		0.9873969	
RALGPS1		0.98666793	
DYNC1H1		0.9865578	
SEC63		0.9861138	
LYPD6B		0.9855043	
SYPL2		0.9846902	
TSPAN4		0.9837713	
PCDHA2		0.9829784	
SOX5		0.9828474	
GXYLT1		0.9821243	
MYST4		0.9798133	
TM9SF2		0.9794803	
SULT4A1		0.97857994	
CORO7		0.97773945	
XYLT2		0.97743917	
PTEN		0.97614294	
C3orf59		0.97587764	
TAOK2		0.9758002	
ARMCX1		0.9758001	
SLC6A20		0.97560024	
EIF4H		0.9753092	
ZNF517		0.97499573	
CYP27A1		0.97475237	
PNPLA7		0.9743243	
MFHAS1		0.97384506	
RASD1		0.97352594	
YIPF5		0.9730455	
LRP11		0.9722902	
ESPNL		0.9717063	
PCSK1N		0.97147363	
ATXN7L3B		0.9711776	
FOXL2		0.9705483	
B3GNT5		0.9702391	
H19		0.9693447	
UBE2V1		0.96794045	
SHISA4		0.96737903	
CASD1		0.96725386	
DSTN		0.9671245	
TANC1		0.96701145	
TMEM159		0.9659422	
C6orf97		0.9657403	
SGSM1		0.96506745	
EPB41L3		0.96505266	
PLEKHM2		0.9640458	
ANXA1		0.96255344	
FAM167B		0.9620635	
SAMD8		0.9619237	
LYSMD3		0.9618271	
IER2		0.9612666	
SYNRG		0.96001977	
ZNF638		0.9597743	
DCAF12L1		0.9595862	
CDK12		0.95848674	
LEMD1		0.9572787	
KLF3		0.95719624	
UPF3A		0.95672745	
USP2		0.9564937	
VPS24		0.95557404	
TRDMT1		0.9553467	
STK35		0.95347446	
PIGM		0.9534618	
ZC4H2		0.9534457	
TULP3		0.9534087	
STIM1		0.9532375	
NPHP4		0.9524826	
ZBTB8A		0.95200473	
SLC16A3		0.9518804	
CD109		0.9487651	
SH3TC2		0.9475458	
FRYL		0.94739974	
ARMCX3		0.94729257	
GLYR1		0.9467227	
ATP13A2		0.9459223	
CASKIN2		0.9453526	
MALL		0.94383895	
SLC23A2		0.9432962	
CYP2C8		0.94289	
TMTC2		0.94284093	
F2RL3		0.94223696	
BIRC6		0.9420221	
GOLT1B		0.94146067	
SLC9A8		0.9409528	
CADPS		0.9409461	
NANOS3		0.94066286	
YLPM1		0.9375857	
LRRC24		0.9374672	
DUSP6		0.9374423	
WNT5B		0.9370843	
NBPF16		0.93707776	
ATRX		0.93640846	
CYTSA		0.93613756	
USP12		0.9361168	
HOXA7		0.9349772	
SLK		0.9347541	
SH2B3		0.93474996	
ANKHD1-EIF4EBP3		0.9329747	
PDZD8		0.9319654	
SH3BGRL2		0.93107367	
PIBF1		0.9286112	
HOXD10		0.92833316	
ATP10D		0.9276134	
FAM127C		0.9257163	
LMCD1		0.9243287	
HTT		0.9236371	
POLR1A		0.92217284	
GAL3ST2		0.92129093	
CHST10		0.92071605	
ATP8B3		0.91852343	
NUPL1		0.9181269	
HNF1B		0.9180818	
PI4K2A		0.9178456	
PER3		0.9177868	
REPS2		0.9171546	
ZNF750		0.91700864	
FAM151B		0.91673166	
ZNF223		0.91667503	
DRD4		0.91664493	
SYT11		0.915739	
ZNF843		0.9155827	
HEATR7A		0.9150132	
GPR135		0.9139876	
ITPKB		0.9135855	
FBXO31		0.91352695	
RUNDC3A		0.9132177	
TCF3		0.91279274	
MYOF		0.91271615	
BFSP1		0.911919	
FAM176B		0.9107545	
FBXO27		0.90987825	
ZNF286B		0.90982676	
TBC1D12		0.9097578	
ANKS1A		0.9088509	
SCRIB		0.90862656	
KREMEN1		0.9083384	
DENND2C		0.9070317	
TSPYL2		0.90689707	
CARD8		0.90640956	
ACO1		0.9062472	
ATP11B		0.9030653	
TMEM214		0.9029178	
BAT2L2		0.9022603	
CYP4F3		0.9015945	
INSR		0.9010603	
MGLL		0.9006737	
KIF13A		0.9000413	
AMACR		0.89858186	
NBR1		0.8979377	
HOXB13		0.89753175	
TNK2		0.89628446	
ADAMTS15		0.8951416	
SLC4A8		0.894824	
DHX29		0.8942404	
PAF1		0.8942154	
ITCH		0.8942098	
TADA2B		0.89323074	
SH3BGRL		0.8930651	
TPPP3		0.8930285	
MAPK8		0.89269173	
ZNF134		0.8917434	
NCRNA00152		0.8908127	
VLDLR		0.89045674	
ARHGEF12		0.8896956	
LNX1		0.88900465	
MAPRE3		0.8887081	
OBFC1		0.8885989	
IGFBP2		0.88774073	
ZBTB20		0.88747734	
SPDYE5		0.8874495	
ZDHHC7		0.88719505	
CAD		0.8864374	
POTEF		0.88607514	
CLIP1		0.88528365	
AP2A2		0.8852146	
EDA		0.88505137	
ZNF720		0.8846667	
SLC39A9		0.88347924	
CCPG1		0.8830361	
SMARCE1		0.8828659	
WIPF1		0.88264745	
LNX2		0.8812739	
MAGED1		0.8809881	
FBXW7		0.8809438	
DAGLA		0.88043123	
NET1		0.8799884	
PIAS3		0.87935346	
METRNL		0.87929726	
DGKH		0.8787867	
DGCR11		0.8781174	
MAFK		0.8778796	
TMTC3		0.8767905	
SLC27A1		0.8757742	
PNPLA6		0.8756232	
FRS2		0.875324	
SLC39A7		0.87527746	
TPBG		0.874414	
CD163		0.8741418	
PLCD3		0.8740943	
PACS2		0.87400067	
RUNX3		0.87394416	
BMS1P5		0.8724953	
PRRG1		0.87236655	
FAM108C1		0.8710709	
DIRAS3		0.8710502	
VN1R1		0.87091666	
FMO2		0.87038636	
RTEL1		0.8699422	
HMGXB3		0.86933976	
CCRN4L		0.86761856	
FADS2		0.8673265	
PPIC		0.8670046	
HYDIN		0.86565465	
NUDT15		0.8652482	
MAP4K3		0.8652151	
USP49		0.865024	
ZNF696		0.86496526	
TTC23		0.86363626	
EPHA1		0.86338586	
CDYL2		0.8628184	
CHP		0.8609524	
SLC18A3		0.8605512	
MAP7D1		0.8602876	
FAM161B		0.85975534	
KCTD3		0.859675	
DOT1L		0.8587703	
PLEKHA7		0.85846615	
ANXA3		0.8582949	
RHOF		0.85759604	
PIK3C2B		0.8574762	
NPR3		0.85737514	
UBAC2		0.857266	
CRTC3		0.85715634	
TMEM88B		0.85705835	
CFP		0.8569166	
RGMA		0.85533243	
FMNL2		0.8539078	
JHDM1D		0.8523071	
BDNF		0.85211295	
JARID2		0.85198456	
OSBPL2		0.85164934	
GZF1		0.85154974	
BTN2A3		0.84974426	
PPP3CC		0.8496212	
PREX1		0.8493325	
ATF3		0.8491209	
TMEM190		0.8484673	
GNAS		0.84784037	
KIAA0556		0.847696	
ZNF160		0.84736955	
AIM1L		0.84729564	
CEP290		0.84669113	
ITM2B		0.8466561	
DCAF5		0.8461542	
ZNF8		0.8459172	
CLEC10A		0.84549	
OPRL1		0.84539515	
CMAS		0.8448032	
PRMT2		0.84440917	
ZNF646		0.8439442	
IFITM2		0.8438948	
LMTK2		0.8432101	
AKT1S1		0.84297377	
LIMS1		0.8428257	
CTTN		0.8419918	
GULP1		0.8409755	
AADAC		0.84082973	
SETDB2		0.8401573	
AHCYL2		0.8384758	
AUTS2		0.8383815	
PURA		0.8383778	
PBXIP1		0.8381219	
CST6		0.8380447	
SYNGAP1		0.837749	
RPRD1B		0.8375095	
AHDC1		0.8363521	
LASS4		0.83567154	
ABCC5		0.83541614	
STXBP1		0.8352042	
CHST1		0.8342443	
BPTF		0.8339155	
PLEKHG5		0.8328898	
CHD9		0.8326438	
SULT1C4		0.8311923	
DPY19L2P2		0.83115625	
ANKS1B		0.8307035	
ING5		0.8305191	
ZDHHC3		0.830141	
EIF3L		0.83009696	
GPR115		0.8278973	
CEP120		0.826932	
NCALD		0.82635343	
NEB		0.82599837	
TBC1D4		0.8246142	
ADM		0.82445157	
DLX3		0.8242792	
RNF216L		0.8238621	
PTOV1		0.82346594	
DHRS12		0.82187814	
MAGI2		0.8214592	
D2HGDH		0.82063895	
PDE4A		0.82023907	
HLCS		0.8200224	
GARS		0.81896067	
EDN3		0.81890833	
BTBD9		0.81850594	
AVEN		0.81760716	
PLGLB2		0.8169526	
RNF111		0.81664205	
LRRFIP1		0.816453	
REEP6		0.8156296	
EID2		0.8143018	
PAQR6		0.8142642	
TMEM123		0.81385887	
CNKSR2		0.8127822	
MKL1		0.81235313	
UNC13A		0.81203985	
ZNF426		0.81144905	
EPHB6		0.8110984	
NXPH4		0.811068	
SULT2B1		0.8097271	
NPY1R		0.809315	
TNKS		0.80873716	
SCARNA17		0.80853057	
MLL		0.80714303	
ANO8		0.8062864	
COX6B2		0.8058344	
WWP1		0.80567664	
SSBP3		0.8054633	
FLJ35024		0.8051096	
NHLRC4		0.80466515	
NR4A2		0.804445	
IPPK		0.8039478	
ABI2		0.8026564	
TREM1		0.8021077	
CAMK1D		0.80152386	
LRRC48		0.80085987	
UBLCP1		0.80074483	
EFNA4		0.80026704	
ZNF335		0.7996269	
SIRT1		0.799296	
EP300		0.7987584	
SPDYE1		0.7974849	
LARP1		0.79731554	
B4GALNT3		0.7969676	
LSS		0.7965984	
TMEM181		0.79595155	
LAYN		0.7957413	
LMO1		0.7954129	
LDLRAD3		0.79532415	
CD200		0.79452366	
B3GNT8		0.79420227	
OXSR1		0.79354674	
PHOSPHO1		0.7928833	
BAI1		0.7919143	
GNB1		0.79013336	
GP6		0.7899573	
SLC27A4		0.789271	
CTDSP1		0.7877232	
KIRREL2		0.78634584	
CPEB2		0.7856144	
SLC5A12		0.7845402	
EDEM1		0.7839487	
GSK3A		0.78347445	
MDGA1		0.78308636	
NFKBIL2		0.7828405	
C1orf116		0.7827222	
XPC		0.78214145	
TEAD1		0.78160614	
KRT222		0.7804296	
VWA1		0.78016704	
SLC4A11		0.7798998	
PRPF8		0.7796303	
TBX2		0.7791516	
NME4		0.77895844	
RNF219		0.77791274	
TDG		0.7767847	
SALL1		0.7757512	
WAPAL		0.77521646	
PHC1		0.774821	
ZBTB7A		0.77432626	
PKIG		0.7739645	
